gid	sym
100504404	H2-Ea-ps
100529082	Gm11127
100862431	LOC100862431
101056305	LOC101056305
102641613	LOC102641613
102641657	LOC102641657
102642035	LOC102642035
102642086	LOC102642086
102642252	LOC102642252
105242487	LOC105242487
105243590	LOC105243590
110557	H2-Q6
110558	H2-Q9
110696	H2-M10.3
12477	Ctla4
12487	Cd28
12519	Cd80
12524	Cd86
12640	Cga
14102	Fas
14103	Fasl
14939	Gzmb
14960	H2-Aa
14961	H2-Ab1
14963	H2-Bl
14964	H2-D1
14969	H2-Eb1
14972	H2-K1
14980	H2-L
14985	H2-M10.1
14990	H2-M2
14991	H2-M3
14997	H2-M9
14998	H2-DMa
14999	H2-DMb1
15000	H2-DMb2
15001	H2-Oa
15002	H2-Ob
15006	H2-Q1
15007	H2-Q10
15013	H2-Q2
15015	H2-Q4
15018	H2-Q7
15019	H2-Q8
15024	H2-T10
15033	H2-T18
15039	H2-T22
15040	H2-T23
15042	H2-T24
15043	H2-T3
15051	H2-T9
15962	Ifna1
15964	Ifna11
15965	Ifna2
15967	Ifna4
15968	Ifna5
15969	Ifna6
15970	Ifna7
15972	Ifna9
15974	Ifnab
16153	Il10
16183	Il2
16189	Il4
16191	Il5
18646	Prf1
21819	Tg
21939	Cd40
21947	Cd40lg
22018	Tpo
22094	Tshb
22095	Tshr
224753	H2-M10.4
224754	H2-M11
224756	H2-M1
224761	H2-M10.5
230396	Ifna13
240095	H2-M5
242517	Ifna15
242519	Ifna12
333715	H2-M10.2
399549	H2-M10.6
404549	Ifna14
547349	LOC547349
630294	Gm7030
667803	H2-T-ps
667977	Gm8909
69717	Gm10499
